id,session_id,user_id,type,value,created_at
50d5591a-0519-4728-95c9-28eafd4b987d,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,14/50,2025-10-05 12:42:29.203652+00
c5386688-1be6-491e-845f-3264f517d891,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,15/50,2025-10-05 12:42:29.320738+00
db8154f4-eabd-4e08-9775-9d4ce3ab6266,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,16/50,2025-10-05 12:42:29.460893+00
f825707d-e6d7-4ffc-9c5e-61c56ef8a42e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,17/50,2025-10-05 12:42:29.663545+00
8972182c-6bfa-452e-930f-f730047b7175,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,18/50,2025-10-05 12:42:29.799512+00
a01aecd3-382d-4af7-b3c3-9fe9def59948,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,19/50,2025-10-05 12:42:29.966612+00
ce359c10-07d8-46ae-993c-22f60aa05d17,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,20/50,2025-10-05 12:42:30.116555+00
7e2e9320-9287-48ca-a4ac-6ace63aed813,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,21/50,2025-10-05 12:42:30.249405+00
513871b4-1e47-4540-9246-7f344f69e3b4,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,22/50,2025-10-05 12:42:30.389602+00
5b7e4883-1c63-4f69-b8e3-1cc6bac9d58f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,23/50,2025-10-05 12:42:30.549101+00
53a4d5f0-99bc-47ed-9b6e-71a74cba4fd2,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,24/50,2025-10-05 12:42:30.739888+00
83b0a285-1a0d-4533-9ff5-094c14219e9a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,25/50,2025-10-05 12:42:30.892039+00
67dd87f3-a8c7-44fa-8a3d-6d583e640c30,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,26/50,2025-10-05 12:42:31.039993+00
e7fd8e4d-9f45-46d3-bcea-b31b16e62d77,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,27/50,2025-10-05 12:42:31.199951+00
d9dc05a5-9e72-408b-befc-7db368235899,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,28/50,2025-10-05 12:42:31.321862+00
24e0cc04-c306-4099-96d2-ea999a4379cb,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,29/50,2025-10-05 12:42:31.48697+00
dc1a25c4-c502-4775-b886-138605e43f30,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,30/50,2025-10-05 12:42:31.666695+00
bcb395d5-b542-4bfc-a7b4-9dbbb759f140,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,31/50,2025-10-05 12:42:31.84041+00
506cb811-86cb-4321-9127-06e132b78023,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,32/50,2025-10-05 12:42:31.991874+00
8c488001-d1ac-4bae-aefe-fdf33eb7cad5,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,33/50,2025-10-05 12:42:32.300302+00
ce87f7b4-0817-4865-bd41-8ee0a6afdef8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,34/50,2025-10-05 12:42:32.436211+00
4f4e3243-0ff6-4bad-9688-9c7ac737246a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,35/50,2025-10-05 12:42:32.8964+00
61b1732f-a4c8-4155-a78a-5746b9e5d256,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,36/50,2025-10-05 12:42:33.186235+00
e4795d11-4a09-48b9-bb09-5c60385e5257,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-next,37/50,2025-10-05 12:42:33.342038+00
f0a28811-d493-4819-9ed6-49e7bc2b459d,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-previous,38/50,2025-10-05 12:42:34.423653+00
f564e02c-7e50-4474-bbf6-9fe338ad92b9,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-previous,37/50,2025-10-05 12:42:34.964112+00
bea6a4ae-1ba7-46d7-8b15-e1eb11fcf036,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-previous,36/50,2025-10-05 12:42:35.140944+00
fadff847-02ce-4a42-b531-1193d40173a6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-previous,35/50,2025-10-05 12:42:35.335376+00
651cdb86-a83b-4634-aac7-256f76d2e94c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,toolbar-stepper-previous,34/50,2025-10-05 12:42:35.535065+00
71d947ae-7983-45e1-9506-40ab56b12635,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:42:36.37541+00
e8ba6d8a-23b4-4642-a3b0-ae3877abb143,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:42:36.376678+00
2bfc8039-af26-47ee-9837-b658606a0777,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,C1,2025-10-05 12:42:42.087858+00
11db0266-9b47-44fa-9b00-ed1fb884cd30,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:42:42.094579+00
a81d76eb-c97d-4fad-8a74-72e0fe88afa8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,B1,2025-10-05 12:42:44.315965+00
01aaa208-4d84-45fd-8085-2753049ec505,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:42:44.317933+00
b74d31fd-8e4a-415e-823d-924ae54ff947,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:42:46.029115+00
49612bfc-0ae3-4d68-8030-9ddc4f0d3830,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:42:46.752564+00
800564c4-87c5-40f0-9131-692e1b09404b,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,B1,2025-10-05 12:42:46.754229+00
37bd88f9-5194-4586-be28-0ef62c0c360d,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:42:48.34364+00
fe08c154-8a0a-461f-84e2-b5c6257986a6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:42:50.007053+00
fd1799c7-a8ca-425f-ad13-81f6d2e49458,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:42:50.967114+00
e307397d-7574-4a6b-9a7e-1aec18ea8326,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:42:52.058861+00
6d89c53b-3020-45a0-8cc7-8bf5c7aa684a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:42:52.953163+00
206ee74b-3f88-4687-be9e-86e5f7f7c560,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:42:53.944726+00
25bfaf58-a2ec-4298-b7b0-2dc2c4aa8255,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:42:54.606515+00
6ffd4881-dfad-45a2-9649-78cfd9e7983f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:42:55.332845+00
05d70b5c-89f8-4984-88b3-a27cb383db26,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:42:55.343387+00
2b773f68-8961-4c1e-b28a-440133c03d46,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:42:55.846757+00
22d9ac6e-5f7a-43bf-b6a5-ff8d4b4af503,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:42:59.493043+00
c6a74090-12d6-4798-ad6a-3eda4928d531,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:43:13.337968+00
8dd41682-1c1d-4d43-8669-e4a4ae84bef4,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:43:13.340592+00
d55f5468-fe7a-44b3-97dd-5b7479517586,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+3)",2025-10-05 12:43:17.151363+00
fa5d75ad-154a-4792-819f-c64de62f4b8f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:17.153666+00
75ee992d-a778-445e-b876-0226f38c6b10,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:43:17.680712+00
95a6edbd-a293-4370-a738-a9d1dacd4d30,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:43:17.685596+00
2b54cbe4-e1e8-4d3e-a65d-8349884ae2d7,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+3)",2025-10-05 12:43:18.248252+00
47cf6c85-29fb-484e-a412-24dfbca244d2,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:18.248258+00
95dad181-1590-42e1-9d93-a0e978039032,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:43:19.153853+00
ed01d9f8-5e4a-407b-a16b-158597fa712c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(D1+3 > 100, 100, D1+3)",2025-10-05 12:43:19.155789+00
1637a6e0-1edd-43db-82a8-4772068341a6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:43:19.598378+00
95cd4a8f-0a6c-414d-9fd7-7d3fd8445a55,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(E1+3 > 100, 100, E1+3)",2025-10-05 12:43:19.599413+00
8bcf8f16-4b94-4a9e-9f37-8170aea645d8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(F1+3 > 100, 100, F1+3)",2025-10-05 12:43:20.1218+00
2fb260ba-a128-4339-b540-d0560c899771,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,F1,2025-10-05 12:43:20.121924+00
19611148-9465-4a69-9f85-2b7b8145c7bf,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:20.695512+00
da08962e-0881-4e9b-b9d1-c16113f6fdb1,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+3)",2025-10-05 12:43:20.696928+00
c9713e70-4332-41ac-a9fe-82698af99cfa,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+5)",2025-10-05 12:43:23.882871+00
e4516424-3ff1-4ed9-9643-c557ef1b69bf,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:43:24.469764+00
3e10959c-f36f-4070-a8d3-318535560a33,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:25.432709+00
dd11ff36-95cb-4b72-b794-a181990d4ff2,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+5)",2025-10-05 12:43:25.433433+00
f95826c3-b768-49bc-8d38-e673a50f38e7,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:43:26.112578+00
cf64c583-e975-469f-abd7-aac984bdb8ca,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:43:26.112778+00
627c2932-fa7e-4e6f-a625-543d0c001735,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+5)",2025-10-05 12:43:26.850109+00
35e1dc72-fe1a-44db-9092-122cebc1813f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:26.852508+00
ff2757b8-4cba-4559-a3d2-929dd0f81ae4,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:28.75804+00
98b223c4-09d3-42ca-aae4-4111ee86c0fa,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(D1+3 > 100, 100, D1+3)",2025-10-05 12:43:29.163294+00
b2ec5e29-1da2-4387-83e3-6aca4df716f6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:43:29.167629+00
4310c792-ea61-49eb-a81c-89dc5faaca71,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(D1+3 > 100, 100, D1+9)",2025-10-05 12:43:31.062788+00
b4433b4a-70b7-4070-8bea-56df77e94a28,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:43:31.658638+00
deb47b94-f069-4c89-a8fd-6a899ff49941,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:43:32.792778+00
ca859d32-ca77-49c3-abcb-1403bd3c6900,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:43:32.795394+00
e29c40ff-1594-4a2f-adfc-1c97d3e8b171,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:37.241985+00
71e1e880-6a3e-4286-9ff3-52fb8aa58b51,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+C1 > 100, 100, B1+3)",2025-10-05 12:43:37.243959+00
826918b6-ba26-4e84-ab12-41d4c5b4f994,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:43:38.554436+00
3cc22573-508b-448d-ac22-b7fa5d220511,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+C1B1 > 100, 100, B1+3)",2025-10-05 12:43:38.557444+00
7e3c0dec-e033-4c53-a36f-8b155b6517a5,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+C1B > 100, 100, B1+3)",2025-10-05 12:43:42.707211+00
4cb0ca97-e127-424a-9388-ddfd62f76257,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+C1 > 100, 100, B1+3)",2025-10-05 12:43:42.897826+00
4f100102-435f-4002-a569-64e6909c1915,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+C > 100, 100, B1+3)",2025-10-05 12:43:43.088581+00
7bccbe8e-9c5e-4f13-b4c3-0caf3d2c1e45,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+ > 100, 100, B1+3)",2025-10-05 12:43:43.284377+00
d9261174-925c-482e-8b2b-922aa4447bbd,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:43:46.509623+00
c1ce18ec-8b5e-4587-bdbf-0ecb8db78131,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:43:47.111817+00
d5170882-7baf-4cc9-a206-1b52590b0c99,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:43:47.968423+00
7e899475-f0d4-4743-bd80-0dd79c201faa,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:43:47.984028+00
53eaef96-d559-44be-a21a-03f54b7d308e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:43:50.544543+00
30739f59-3741-455b-a9e9-587f18dd822a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:43:51.33104+00
f168f9bc-c494-4cce-ac0f-c54ccef1b709,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+3 > 100, 100, C1+5)",2025-10-05 12:43:51.332613+00
91bf86b0-76ee-474e-9ab9-ed6349d2e843,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(C1+5 > 100, 100, C1+5)",2025-10-05 12:43:54.36866+00
3d980a5e-188f-432b-8304-3d98a57687ba,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:43:54.613791+00
7202fe7d-8f6f-405c-abb5-433cac7219ec,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:43:55.323004+00
8621f813-3404-4654-b6ce-423b34b15484,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(D1+3 > 100, 100, D1+9)",2025-10-05 12:43:55.327773+00
74337e34-1057-4922-9b6d-fb441bce8e3e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(D1+9> 100, 100, D1+9)",2025-10-05 12:43:57.80721+00
732f058d-8653-4aea-9f39-4ca0cc2e8055,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:43:58.532142+00
a81f0f67-f0c0-4650-8d06-def8019ebaa6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(E1+3 > 100, 100, E1+3)",2025-10-05 12:43:59.365333+00
d2710f83-2eb9-4b3c-82fe-4c1eb715e7ef,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:43:59.367648+00
d652fa89-f01f-4661-91ad-5f848be617de,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(E1+1 > 100, 100, E1+3)",2025-10-05 12:44:02.328745+00
ebca8896-e23d-4e28-ad55-846054494833,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(E1+1 > 100, 100, E1+1)",2025-10-05 12:44:03.785951+00
6bcfc526-4d31-4bfa-ad00-6b5ef97e2181,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:44:04.231517+00
679aa51c-d97e-4e9d-bb61-b790935530b6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(F1+3 > 100, 100, F1+3)",2025-10-05 12:44:05.224338+00
c3095665-1e2b-4f27-8be5-3bd4cd9814c2,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,F1,2025-10-05 12:44:05.237786+00
b39bbdac-8cc4-4705-ac76-c7cc8a1bed0c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(F1+2 > 100, 100, F1+3)",2025-10-05 12:44:08.189381+00
8cce5281-9304-4811-90ac-c7ae24139ce0,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(F1+2 > 100, 100, F1+2)",2025-10-05 12:44:09.910711+00
4a7ad363-8223-4e9a-b448-6f8d005eb7f9,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:44:10.528701+00
a1460755-3b41-4e8d-8d25-668f8274932c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:44:12.871081+00
17c63edb-f43d-4dc0-b42a-1a2511d94fcb,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:44:12.882256+00
f9a455c3-9bec-43ea-8f79-6fad44c2d0ed,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,F1,2025-10-05 12:45:37.14369+00
d7a227b8-025c-4366-8137-11c26b002488,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)F1",2025-10-05 12:45:37.143694+00
89c6b9d2-3927-4af9-8280-c3e2e4ac2fe8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D2,2025-10-05 12:45:38.251253+00
fc570209-ba79-4dd5-960d-a98537c15b40,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)F1D2",2025-10-05 12:45:38.265018+00
acfdc982-421b-4324-b68a-30cbb80d800c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:45:42.118945+00
bacce860-fa82-4ceb-a898-efe69e78ca14,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:45:42.688361+00
6d061408-b576-43f2-969a-e0e96ee9567f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:45:48.07642+00
